train_speed,speed_limit,distance,braking_distance,signal_status,direction,risk_score,risk_level
64,80,1365,746,GREEN,EAST,0,SAFE
49,120,1898,549,YELLOW,WEST,10,SAFE
46,90,676,288,RED,SOUTH,30,MEDIUM
45,120,1841,687,GREEN,NORTH,0,SAFE
76,100,1410,224,RED,NORTH,30,MEDIUM
111,120,1513,306,GREEN,WEST,0,SAFE
66,120,820,584,RED,SOUTH,30,MEDIUM
68,100,518,291,GREEN,EAST,0,SAFE
54,110,1936,508,GREEN,NORTH,0,SAFE
49,120,1036,794,RED,WEST,30,MEDIUM
108,90,597,231,YELLOW,EAST,40,MEDIUM
61,120,368,502,GREEN,NORTH,40,MEDIUM
63,110,450,142,GREEN,EAST,0,SAFE
66,100,1638,586,GREEN,SOUTH,0,SAFE
122,80,366,676,YELLOW,EAST,80,HIGH
71,110,254,426,GREEN,SOUTH,40,MEDIUM
44,100,411,415,RED,WEST,70,HIGH
54,90,371,207,GREEN,NORTH,0,SAFE
88,100,1351,164,YELLOW,WEST,10,SAFE
110,90,1940,283,YELLOW,WEST,40,MEDIUM
116,120,418,513,GREEN,NORTH,40,MEDIUM
96,100,1082,634,GREEN,NORTH,0,SAFE
67,80,254,283,YELLOW,WEST,50,MEDIUM
91,110,1314,332,GREEN,EAST,0,SAFE
126,120,802,486,YELLOW,EAST,40,MEDIUM
91,120,1702,322,GREEN,NORTH,0,SAFE
115,80,302,619,YELLOW,NORTH,80,HIGH
118,80,1129,287,GREEN,EAST,30,MEDIUM
104,80,362,239,YELLOW,WEST,40,MEDIUM
106,100,1847,453,RED,EAST,60,MEDIUM
121,110,1077,650,GREEN,SOUTH,30,MEDIUM
122,90,537,268,YELLOW,NORTH,40,MEDIUM
96,100,256,431,YELLOW,SOUTH,50,MEDIUM
117,110,1381,467,YELLOW,SOUTH,40,MEDIUM
120,80,1187,528,RED,SOUTH,60,MEDIUM
103,110,1013,556,GREEN,EAST,0,SAFE
51,110,203,511,YELLOW,WEST,50,MEDIUM
94,110,698,572,GREEN,NORTH,0,SAFE
105,90,1900,223,RED,EAST,60,MEDIUM
115,80,561,266,YELLOW,NORTH,40,MEDIUM
101,110,518,539,RED,EAST,70,HIGH
98,80,1969,692,YELLOW,EAST,40,MEDIUM
75,120,150,456,RED,SOUTH,70,HIGH
115,80,1579,204,GREEN,WEST,30,MEDIUM
57,110,138,289,GREEN,SOUTH,40,MEDIUM
106,90,1839,101,GREEN,NORTH,30,MEDIUM
123,100,1990,344,RED,NORTH,60,MEDIUM
90,110,366,614,YELLOW,SOUTH,50,MEDIUM
54,110,260,796,RED,SOUTH,70,HIGH
40,80,1956,220,RED,WEST,30,MEDIUM
44,100,1564,630,GREEN,WEST,0,SAFE
41,110,258,666,GREEN,NORTH,40,MEDIUM
47,90,1899,395,RED,WEST,30,MEDIUM
89,110,1291,772,RED,WEST,30,MEDIUM
95,120,362,722,RED,EAST,70,HIGH
92,80,1171,727,GREEN,EAST,30,MEDIUM
106,90,1276,298,GREEN,WEST,30,MEDIUM
56,110,1731,230,YELLOW,NORTH,10,SAFE
81,100,493,568,GREEN,WEST,40,MEDIUM
84,100,474,364,RED,EAST,30,MEDIUM
49,90,469,716,GREEN,NORTH,40,MEDIUM
89,120,1353,132,YELLOW,EAST,10,SAFE
81,100,672,664,RED,EAST,30,MEDIUM
52,100,1794,659,YELLOW,WEST,10,SAFE
71,100,1398,607,RED,SOUTH,30,MEDIUM
50,110,1955,194,YELLOW,WEST,10,SAFE
76,100,389,234,GREEN,EAST,0,SAFE
88,120,192,177,RED,EAST,30,MEDIUM
123,90,508,662,YELLOW,EAST,80,HIGH
64,90,1409,607,YELLOW,EAST,10,SAFE
125,80,1721,455,RED,EAST,60,MEDIUM
84,90,355,361,GREEN,EAST,40,MEDIUM
44,80,1967,523,RED,EAST,30,MEDIUM
97,90,1259,796,GREEN,WEST,30,MEDIUM
64,120,632,481,GREEN,NORTH,0,SAFE
51,80,477,638,GREEN,WEST,40,MEDIUM
56,110,1263,283,RED,EAST,30,MEDIUM
48,90,622,418,GREEN,SOUTH,0,SAFE
80,90,965,407,RED,EAST,30,MEDIUM
82,90,409,150,RED,SOUTH,30,MEDIUM
102,80,138,378,RED,SOUTH,100,HIGH
57,90,939,150,GREEN,NORTH,0,SAFE
82,90,843,522,GREEN,SOUTH,0,SAFE
104,120,1209,252,YELLOW,SOUTH,10,SAFE
77,120,1256,575,RED,EAST,30,MEDIUM
126,80,1309,234,GREEN,WEST,30,MEDIUM
51,110,1915,770,RED,WEST,30,MEDIUM
50,90,1629,791,GREEN,EAST,0,SAFE
114,80,169,374,RED,SOUTH,100,HIGH
50,100,1936,798,GREEN,EAST,0,SAFE
55,110,948,759,YELLOW,WEST,10,SAFE
85,110,1125,243,RED,SOUTH,30,MEDIUM
51,100,639,405,RED,NORTH,30,MEDIUM
86,100,215,282,RED,EAST,70,HIGH
111,110,1349,581,GREEN,SOUTH,30,MEDIUM
58,110,1741,259,RED,NORTH,30,MEDIUM
48,110,1794,383,GREEN,EAST,0,SAFE
72,80,863,792,YELLOW,WEST,10,SAFE
63,90,713,218,GREEN,WEST,0,SAFE
43,110,1565,274,YELLOW,EAST,10,SAFE
84,110,1547,647,YELLOW,SOUTH,10,SAFE
86,110,962,697,GREEN,EAST,0,SAFE
93,100,1038,584,GREEN,WEST,0,SAFE
88,80,152,656,YELLOW,SOUTH,80,HIGH
106,100,247,799,GREEN,EAST,70,HIGH
75,90,600,577,YELLOW,SOUTH,10,SAFE
94,100,658,621,RED,EAST,30,MEDIUM
47,90,1959,447,YELLOW,WEST,10,SAFE
48,80,1165,650,GREEN,NORTH,0,SAFE
58,110,1901,326,RED,SOUTH,30,MEDIUM
120,90,330,404,GREEN,SOUTH,70,HIGH
44,100,1562,553,YELLOW,SOUTH,10,SAFE
76,120,1655,105,RED,WEST,30,MEDIUM
99,120,855,184,YELLOW,WEST,10,SAFE
130,80,1179,489,RED,EAST,60,MEDIUM
102,110,395,789,RED,NORTH,70,HIGH
60,80,870,249,RED,EAST,30,MEDIUM
129,110,1741,399,RED,EAST,60,MEDIUM
66,110,1011,740,GREEN,NORTH,0,SAFE
68,80,1784,233,RED,NORTH,30,MEDIUM
71,120,1860,354,RED,NORTH,30,MEDIUM
129,120,1775,101,YELLOW,NORTH,40,MEDIUM
109,120,370,692,GREEN,EAST,40,MEDIUM
121,110,436,348,RED,SOUTH,60,MEDIUM
61,90,1565,798,RED,SOUTH,30,MEDIUM
108,80,940,486,RED,EAST,60,MEDIUM
127,110,1311,159,RED,WEST,60,MEDIUM
67,80,1458,730,RED,WEST,30,MEDIUM
107,100,1422,333,RED,SOUTH,60,MEDIUM
65,120,1837,357,RED,WEST,30,MEDIUM
96,110,126,587,GREEN,WEST,40,MEDIUM
60,80,1086,260,RED,EAST,30,MEDIUM
57,90,1015,134,GREEN,NORTH,0,SAFE
73,100,1940,395,GREEN,EAST,0,SAFE
129,110,1821,529,RED,NORTH,60,MEDIUM
94,100,1039,741,GREEN,WEST,0,SAFE
107,100,1167,556,GREEN,SOUTH,30,MEDIUM
125,90,917,594,RED,EAST,60,MEDIUM
106,80,247,273,YELLOW,SOUTH,80,HIGH
70,120,1910,491,GREEN,NORTH,0,SAFE
68,80,1285,108,YELLOW,NORTH,10,SAFE
100,90,1768,367,RED,WEST,60,MEDIUM
129,100,385,607,YELLOW,NORTH,80,HIGH
43,90,1217,719,RED,WEST,30,MEDIUM
41,120,1628,101,RED,EAST,30,MEDIUM
60,110,1007,271,GREEN,EAST,0,SAFE
80,110,448,723,GREEN,SOUTH,40,MEDIUM
89,100,264,768,GREEN,EAST,40,MEDIUM
97,80,758,139,GREEN,NORTH,30,MEDIUM
79,100,786,440,RED,NORTH,30,MEDIUM
51,100,1804,543,YELLOW,NORTH,10,SAFE
121,100,507,342,GREEN,SOUTH,30,MEDIUM
105,90,1191,430,RED,NORTH,60,MEDIUM
56,100,607,174,RED,WEST,30,MEDIUM
124,80,710,265,RED,SOUTH,60,MEDIUM
64,100,1404,423,GREEN,NORTH,0,SAFE
45,90,962,278,GREEN,WEST,0,SAFE
48,80,135,605,YELLOW,SOUTH,50,MEDIUM
84,110,1895,422,RED,WEST,30,MEDIUM
74,100,139,798,RED,WEST,70,HIGH
83,90,1128,593,RED,WEST,30,MEDIUM
120,90,530,794,YELLOW,WEST,80,HIGH
55,110,553,439,YELLOW,NORTH,10,SAFE
84,80,1935,673,GREEN,EAST,30,MEDIUM
124,110,1244,800,YELLOW,NORTH,40,MEDIUM
88,80,750,111,RED,EAST,60,MEDIUM
70,110,318,118,RED,NORTH,30,MEDIUM
42,110,1058,468,RED,SOUTH,30,MEDIUM
102,110,1684,136,RED,SOUTH,30,MEDIUM
48,110,1119,604,RED,NORTH,30,MEDIUM
71,100,1770,585,RED,NORTH,30,MEDIUM
68,110,1697,507,GREEN,EAST,0,SAFE
90,120,449,594,YELLOW,NORTH,50,MEDIUM
79,110,1557,193,GREEN,EAST,0,SAFE
69,80,1804,320,RED,NORTH,30,MEDIUM
45,120,1803,502,YELLOW,EAST,10,SAFE
46,110,408,324,GREEN,SOUTH,0,SAFE
89,110,532,500,GREEN,NORTH,0,SAFE
109,100,1665,286,YELLOW,EAST,40,MEDIUM
67,80,1088,475,YELLOW,NORTH,10,SAFE
92,90,278,534,GREEN,NORTH,70,HIGH
66,120,1104,221,GREEN,SOUTH,0,SAFE
89,90,745,357,YELLOW,NORTH,10,SAFE
74,100,1457,326,GREEN,NORTH,0,SAFE
99,120,299,259,YELLOW,WEST,10,SAFE
109,100,676,359,GREEN,SOUTH,30,MEDIUM
41,120,1775,592,YELLOW,NORTH,10,SAFE
79,80,983,556,RED,WEST,30,MEDIUM
128,90,611,713,GREEN,SOUTH,70,HIGH
119,80,333,613,RED,NORTH,100,HIGH
122,90,1090,481,GREEN,SOUTH,30,MEDIUM
118,100,508,633,YELLOW,EAST,80,HIGH
123,80,1834,329,YELLOW,EAST,40,MEDIUM
122,100,1155,177,GREEN,NORTH,30,MEDIUM
82,90,480,257,RED,SOUTH,30,MEDIUM
40,110,304,715,GREEN,WEST,40,MEDIUM
117,100,380,617,YELLOW,EAST,80,HIGH
125,120,1837,165,GREEN,NORTH,30,MEDIUM
124,80,746,395,RED,NORTH,60,MEDIUM
66,80,1922,755,YELLOW,SOUTH,10,SAFE
42,80,1029,649,GREEN,NORTH,0,SAFE
85,120,537,789,GREEN,EAST,40,MEDIUM
85,80,1104,759,YELLOW,SOUTH,40,MEDIUM
128,110,1586,118,RED,NORTH,60,MEDIUM
59,100,1590,188,RED,SOUTH,30,MEDIUM
50,110,658,698,YELLOW,SOUTH,50,MEDIUM
51,90,393,790,YELLOW,WEST,50,MEDIUM
99,80,972,660,RED,NORTH,60,MEDIUM
41,80,512,539,RED,EAST,70,HIGH
123,120,470,466,GREEN,NORTH,30,MEDIUM
113,90,898,175,RED,NORTH,60,MEDIUM
47,90,1472,464,RED,EAST,30,MEDIUM
89,90,1395,378,RED,NORTH,30,MEDIUM
127,100,1011,694,RED,NORTH,60,MEDIUM
103,90,1750,109,RED,SOUTH,60,MEDIUM
75,90,366,161,YELLOW,SOUTH,10,SAFE
95,90,1390,222,RED,EAST,60,MEDIUM
48,120,384,380,YELLOW,WEST,10,SAFE
121,120,913,641,YELLOW,SOUTH,40,MEDIUM
87,100,934,785,RED,NORTH,30,MEDIUM
63,100,1258,788,YELLOW,EAST,10,SAFE
61,80,381,463,GREEN,WEST,40,MEDIUM
107,110,241,537,YELLOW,WEST,50,MEDIUM
49,120,1351,365,RED,EAST,30,MEDIUM
67,110,528,667,RED,WEST,70,HIGH
53,80,607,417,YELLOW,SOUTH,10,SAFE
63,80,1035,265,RED,SOUTH,30,MEDIUM
73,80,1936,184,YELLOW,EAST,10,SAFE
56,110,1520,137,YELLOW,WEST,10,SAFE
91,80,763,632,GREEN,EAST,30,MEDIUM
113,110,1103,211,RED,EAST,60,MEDIUM
92,110,224,243,GREEN,EAST,40,MEDIUM
113,120,1262,652,RED,SOUTH,30,MEDIUM
91,80,1245,164,GREEN,EAST,30,MEDIUM
45,90,956,632,RED,SOUTH,30,MEDIUM
45,100,1904,424,YELLOW,NORTH,10,SAFE
93,90,839,560,YELLOW,NORTH,40,MEDIUM
84,120,773,416,YELLOW,EAST,10,SAFE
130,100,1567,639,YELLOW,EAST,40,MEDIUM
106,80,796,444,RED,SOUTH,60,MEDIUM
104,110,1198,383,GREEN,SOUTH,0,SAFE
85,110,624,724,YELLOW,NORTH,50,MEDIUM
41,100,638,779,YELLOW,NORTH,50,MEDIUM
122,100,1832,656,YELLOW,SOUTH,40,MEDIUM
121,90,314,600,RED,NORTH,100,HIGH
55,90,957,346,YELLOW,SOUTH,10,SAFE
57,80,1038,312,GREEN,WEST,0,SAFE
73,80,1742,704,YELLOW,NORTH,10,SAFE
107,100,622,792,GREEN,WEST,70,HIGH
96,120,1277,363,YELLOW,NORTH,10,SAFE
77,120,881,676,GREEN,WEST,0,SAFE
118,80,1741,204,GREEN,WEST,30,MEDIUM
126,120,1007,178,RED,NORTH,60,MEDIUM
111,110,1765,501,GREEN,EAST,30,MEDIUM
105,100,1160,420,RED,WEST,60,MEDIUM
56,90,645,632,YELLOW,SOUTH,10,SAFE
83,110,1137,725,RED,EAST,30,MEDIUM
63,120,1790,769,GREEN,NORTH,0,SAFE
79,110,1350,718,YELLOW,NORTH,10,SAFE
118,100,1678,642,GREEN,SOUTH,30,MEDIUM
97,120,1133,247,YELLOW,SOUTH,10,SAFE
57,120,197,750,YELLOW,EAST,50,MEDIUM
47,100,411,766,GREEN,WEST,40,MEDIUM
54,80,167,277,GREEN,EAST,40,MEDIUM
47,80,1726,337,YELLOW,NORTH,10,SAFE
108,100,589,371,YELLOW,NORTH,40,MEDIUM
65,120,941,681,GREEN,NORTH,0,SAFE
57,110,1513,502,GREEN,EAST,0,SAFE
41,120,1981,207,YELLOW,EAST,10,SAFE
96,90,315,367,YELLOW,SOUTH,80,HIGH
125,90,1798,135,YELLOW,EAST,40,MEDIUM
49,120,525,420,YELLOW,EAST,10,SAFE
86,80,1428,480,GREEN,WEST,30,MEDIUM
70,90,1165,358,YELLOW,SOUTH,10,SAFE
78,100,1727,225,YELLOW,SOUTH,10,SAFE
127,110,1475,796,RED,EAST,60,MEDIUM
66,120,512,337,RED,NORTH,30,MEDIUM
82,90,223,520,YELLOW,SOUTH,50,MEDIUM
84,110,1109,367,RED,EAST,30,MEDIUM
126,110,1055,263,GREEN,NORTH,30,MEDIUM
78,100,942,716,RED,NORTH,30,MEDIUM
87,80,931,429,RED,SOUTH,60,MEDIUM
125,80,1785,685,RED,EAST,60,MEDIUM
72,90,346,480,RED,NORTH,70,HIGH
71,100,222,415,GREEN,NORTH,40,MEDIUM
90,100,1665,379,YELLOW,SOUTH,10,SAFE
116,120,735,495,RED,WEST,30,MEDIUM
46,120,1734,349,RED,WEST,30,MEDIUM
107,90,1328,780,YELLOW,WEST,40,MEDIUM
49,80,1968,431,GREEN,NORTH,0,SAFE
64,80,938,323,GREEN,WEST,0,SAFE
99,90,1583,335,GREEN,NORTH,30,MEDIUM
70,90,501,470,RED,SOUTH,30,MEDIUM
115,90,725,330,YELLOW,WEST,40,MEDIUM
94,80,528,580,YELLOW,WEST,80,HIGH
46,110,611,363,YELLOW,EAST,10,SAFE
52,110,147,228,YELLOW,SOUTH,50,MEDIUM
71,100,1789,592,RED,SOUTH,30,MEDIUM
62,110,888,566,GREEN,NORTH,0,SAFE
46,100,168,489,GREEN,EAST,40,MEDIUM
112,110,570,409,YELLOW,EAST,40,MEDIUM
40,100,1590,626,YELLOW,WEST,10,SAFE
74,80,1604,623,GREEN,WEST,0,SAFE
110,120,1288,249,YELLOW,EAST,10,SAFE
116,90,682,710,GREEN,NORTH,70,HIGH
107,100,1004,130,GREEN,WEST,30,MEDIUM
110,120,1446,246,GREEN,EAST,0,SAFE
96,110,562,161,GREEN,WEST,0,SAFE
110,90,148,597,RED,NORTH,100,HIGH
55,90,1432,294,RED,WEST,30,MEDIUM
124,110,130,593,RED,EAST,100,HIGH
49,110,842,689,RED,WEST,30,MEDIUM
121,80,1712,120,RED,WEST,60,MEDIUM
84,80,1525,114,RED,EAST,60,MEDIUM
102,90,958,569,RED,NORTH,60,MEDIUM
126,100,282,288,RED,WEST,100,HIGH
122,110,1158,309,YELLOW,WEST,40,MEDIUM
44,90,1924,719,GREEN,SOUTH,0,SAFE
45,90,698,740,RED,WEST,70,HIGH
52,90,906,703,YELLOW,WEST,10,SAFE
100,80,329,683,GREEN,EAST,70,HIGH
110,120,737,235,RED,WEST,30,MEDIUM
40,100,836,451,GREEN,NORTH,0,SAFE
90,110,180,510,YELLOW,EAST,50,MEDIUM
60,80,366,155,GREEN,NORTH,0,SAFE
68,110,1191,125,YELLOW,EAST,10,SAFE
111,90,1162,355,YELLOW,WEST,40,MEDIUM
80,80,1623,272,RED,WEST,30,MEDIUM
42,80,936,459,RED,NORTH,30,MEDIUM
126,120,141,238,GREEN,WEST,70,HIGH
54,120,1113,379,YELLOW,WEST,10,SAFE
114,120,880,158,RED,WEST,30,MEDIUM
42,80,1186,413,GREEN,NORTH,0,SAFE
94,90,1299,771,RED,NORTH,60,MEDIUM
81,80,143,755,GREEN,EAST,70,HIGH
56,80,615,273,GREEN,NORTH,0,SAFE
124,120,443,505,RED,SOUTH,100,HIGH
43,110,279,158,YELLOW,WEST,10,SAFE
41,110,593,604,RED,EAST,70,HIGH
72,100,698,228,YELLOW,WEST,10,SAFE
106,110,1992,610,YELLOW,EAST,10,SAFE
56,80,1905,551,YELLOW,EAST,10,SAFE
110,120,787,520,YELLOW,SOUTH,10,SAFE
51,90,617,110,GREEN,EAST,0,SAFE
108,120,770,218,YELLOW,WEST,10,SAFE
109,120,439,524,YELLOW,NORTH,50,MEDIUM
120,110,1138,692,GREEN,SOUTH,30,MEDIUM
53,120,275,332,RED,SOUTH,70,HIGH
87,90,1008,329,GREEN,EAST,0,SAFE
83,80,1880,306,GREEN,EAST,30,MEDIUM
92,100,849,685,RED,SOUTH,30,MEDIUM
116,120,775,626,GREEN,EAST,0,SAFE
123,90,755,484,RED,SOUTH,60,MEDIUM
67,90,1415,480,YELLOW,EAST,10,SAFE
90,90,1612,796,YELLOW,WEST,10,SAFE
108,110,846,215,YELLOW,NORTH,10,SAFE
111,90,258,267,GREEN,EAST,70,HIGH
72,110,1794,680,GREEN,EAST,0,SAFE
40,100,577,292,YELLOW,NORTH,10,SAFE
57,80,329,136,RED,SOUTH,30,MEDIUM
117,120,1938,503,YELLOW,WEST,10,SAFE
101,90,1678,325,YELLOW,WEST,40,MEDIUM
130,100,1315,553,YELLOW,NORTH,40,MEDIUM
87,120,1864,759,YELLOW,EAST,10,SAFE
53,110,935,255,RED,NORTH,30,MEDIUM
53,120,980,634,YELLOW,EAST,10,SAFE
113,80,716,230,RED,NORTH,60,MEDIUM
57,90,1669,284,RED,WEST,30,MEDIUM
120,110,1584,626,RED,SOUTH,60,MEDIUM
59,110,1563,724,RED,WEST,30,MEDIUM
92,110,1697,391,YELLOW,WEST,10,SAFE
93,100,891,709,YELLOW,WEST,10,SAFE
41,100,1131,424,YELLOW,EAST,10,SAFE
113,90,1725,230,RED,WEST,60,MEDIUM
109,90,1596,583,GREEN,WEST,30,MEDIUM
67,90,605,415,RED,SOUTH,30,MEDIUM
66,120,884,543,YELLOW,EAST,10,SAFE
111,110,1506,288,RED,NORTH,60,MEDIUM
130,80,105,763,GREEN,WEST,70,HIGH
109,90,816,384,GREEN,NORTH,30,MEDIUM
99,110,994,693,YELLOW,WEST,10,SAFE
94,100,1616,679,GREEN,WEST,0,SAFE
112,110,1662,282,GREEN,NORTH,30,MEDIUM
101,100,503,685,GREEN,SOUTH,70,HIGH
94,100,940,492,YELLOW,SOUTH,10,SAFE
91,100,486,714,YELLOW,NORTH,50,MEDIUM
48,90,1606,217,RED,WEST,30,MEDIUM
99,90,1466,139,GREEN,EAST,30,MEDIUM
106,110,1668,521,GREEN,NORTH,0,SAFE
69,100,1291,435,RED,SOUTH,30,MEDIUM
115,90,1160,526,RED,NORTH,60,MEDIUM
123,90,1968,286,YELLOW,NORTH,40,MEDIUM
76,110,764,163,RED,SOUTH,30,MEDIUM
64,110,344,123,YELLOW,WEST,10,SAFE
95,80,268,757,YELLOW,EAST,80,HIGH
67,80,1352,469,GREEN,WEST,0,SAFE
76,80,809,616,GREEN,EAST,0,SAFE
116,110,207,278,RED,NORTH,100,HIGH
95,90,1356,143,RED,EAST,60,MEDIUM
127,80,1807,421,GREEN,EAST,30,MEDIUM
130,100,1295,265,GREEN,SOUTH,30,MEDIUM
112,100,1707,631,YELLOW,EAST,40,MEDIUM
118,100,836,548,YELLOW,SOUTH,40,MEDIUM
46,120,1041,622,RED,SOUTH,30,MEDIUM
45,120,728,468,GREEN,WEST,0,SAFE
52,110,121,378,YELLOW,WEST,50,MEDIUM
91,80,1860,354,RED,NORTH,60,MEDIUM
50,90,1803,678,YELLOW,NORTH,10,SAFE
58,80,1422,409,YELLOW,SOUTH,10,SAFE
83,120,1061,596,RED,EAST,30,MEDIUM
71,120,1564,112,YELLOW,WEST,10,SAFE
99,120,657,467,GREEN,NORTH,0,SAFE
52,80,1425,322,GREEN,NORTH,0,SAFE
79,90,136,727,RED,SOUTH,70,HIGH
90,120,553,761,YELLOW,WEST,50,MEDIUM
67,80,1277,616,GREEN,NORTH,0,SAFE
91,90,1456,565,GREEN,EAST,30,MEDIUM
43,110,581,724,RED,WEST,70,HIGH
118,80,1279,386,RED,SOUTH,60,MEDIUM
106,110,864,651,GREEN,NORTH,0,SAFE
49,120,367,185,YELLOW,WEST,10,SAFE
108,80,1121,719,GREEN,NORTH,30,MEDIUM
95,110,1359,789,GREEN,NORTH,0,SAFE
64,110,1032,171,RED,WEST,30,MEDIUM
130,120,156,558,GREEN,NORTH,70,HIGH
84,90,1162,643,RED,EAST,30,MEDIUM
106,110,1332,368,YELLOW,EAST,10,SAFE
45,80,1575,666,YELLOW,SOUTH,10,SAFE
79,110,207,454,GREEN,EAST,40,MEDIUM
118,80,1869,291,YELLOW,NORTH,40,MEDIUM
100,120,175,173,GREEN,WEST,0,SAFE
130,100,1822,461,GREEN,WEST,30,MEDIUM
78,90,1582,367,GREEN,WEST,0,SAFE
97,80,398,418,GREEN,EAST,70,HIGH
126,100,830,106,RED,WEST,60,MEDIUM
46,100,124,680,GREEN,NORTH,40,MEDIUM
130,80,1494,285,GREEN,EAST,30,MEDIUM
65,100,1034,480,RED,NORTH,30,MEDIUM
62,120,685,300,YELLOW,SOUTH,10,SAFE
100,80,1102,634,YELLOW,NORTH,40,MEDIUM
43,80,361,100,YELLOW,NORTH,10,SAFE
64,100,364,142,RED,WEST,30,MEDIUM
47,120,1869,712,RED,NORTH,30,MEDIUM
66,90,848,560,YELLOW,EAST,10,SAFE
52,110,984,661,GREEN,WEST,0,SAFE
93,90,1763,637,GREEN,EAST,30,MEDIUM
70,80,190,159,RED,NORTH,30,MEDIUM
88,90,1583,145,YELLOW,NORTH,10,SAFE
93,100,276,607,YELLOW,EAST,50,MEDIUM
105,90,1267,294,YELLOW,WEST,40,MEDIUM
97,100,522,148,RED,WEST,30,MEDIUM
86,100,836,552,YELLOW,EAST,10,SAFE
100,100,1130,286,GREEN,SOUTH,0,SAFE
124,80,141,735,GREEN,SOUTH,70,HIGH
51,80,1417,221,YELLOW,NORTH,10,SAFE
63,110,202,713,YELLOW,WEST,50,MEDIUM
40,90,1873,114,YELLOW,WEST,10,SAFE
125,90,193,625,RED,WEST,100,HIGH
117,110,1624,101,GREEN,EAST,30,MEDIUM
105,100,1047,480,RED,NORTH,60,MEDIUM
64,100,1610,223,RED,EAST,30,MEDIUM
62,80,1068,378,YELLOW,SOUTH,10,SAFE
46,110,867,302,GREEN,NORTH,0,SAFE
42,120,1949,683,GREEN,NORTH,0,SAFE
63,120,920,310,RED,NORTH,30,MEDIUM
76,120,791,242,RED,EAST,30,MEDIUM
55,90,174,578,RED,WEST,70,HIGH
94,100,1875,262,GREEN,SOUTH,0,SAFE
64,110,446,106,YELLOW,NORTH,10,SAFE
120,90,1455,324,GREEN,WEST,30,MEDIUM
89,100,767,140,YELLOW,NORTH,10,SAFE
54,80,201,364,YELLOW,EAST,50,MEDIUM
93,120,359,243,RED,SOUTH,30,MEDIUM
108,100,815,181,YELLOW,SOUTH,40,MEDIUM
42,110,1488,668,GREEN,SOUTH,0,SAFE
46,120,363,734,RED,NORTH,70,HIGH
60,90,1036,511,RED,SOUTH,30,MEDIUM
61,110,1752,408,RED,NORTH,30,MEDIUM
97,80,1190,777,YELLOW,SOUTH,40,MEDIUM
95,110,352,441,GREEN,WEST,40,MEDIUM
72,100,922,198,RED,EAST,30,MEDIUM
66,90,340,555,YELLOW,NORTH,50,MEDIUM
56,100,1365,583,RED,NORTH,30,MEDIUM
50,100,353,590,YELLOW,WEST,50,MEDIUM
108,80,1902,677,GREEN,NORTH,30,MEDIUM
83,90,1336,480,RED,NORTH,30,MEDIUM
93,90,351,113,GREEN,EAST,30,MEDIUM
46,110,1577,640,RED,SOUTH,30,MEDIUM
42,90,333,371,YELLOW,NORTH,50,MEDIUM
125,110,178,699,GREEN,NORTH,70,HIGH
120,80,1346,480,GREEN,WEST,30,MEDIUM
49,100,217,731,YELLOW,EAST,50,MEDIUM
89,110,400,224,YELLOW,NORTH,10,SAFE
74,110,675,135,YELLOW,NORTH,10,SAFE
129,110,1368,422,RED,NORTH,60,MEDIUM
90,90,183,208,YELLOW,NORTH,50,MEDIUM
88,80,521,112,GREEN,WEST,30,MEDIUM
122,80,1544,307,RED,EAST,60,MEDIUM
57,80,1797,728,RED,WEST,30,MEDIUM
115,120,1592,289,RED,SOUTH,30,MEDIUM
113,80,552,340,GREEN,SOUTH,30,MEDIUM
106,100,1274,546,GREEN,WEST,30,MEDIUM
120,100,1664,702,YELLOW,EAST,40,MEDIUM
99,110,162,162,GREEN,WEST,0,SAFE
119,100,1135,271,GREEN,NORTH,30,MEDIUM
52,90,552,206,GREEN,WEST,0,SAFE
40,120,150,600,RED,NORTH,70,HIGH
53,110,1241,561,YELLOW,EAST,10,SAFE
43,110,1353,769,RED,WEST,30,MEDIUM
50,90,795,281,GREEN,SOUTH,0,SAFE
125,120,291,140,YELLOW,WEST,40,MEDIUM
113,90,1550,497,GREEN,NORTH,30,MEDIUM
57,100,286,326,GREEN,SOUTH,40,MEDIUM
81,110,1910,260,GREEN,EAST,0,SAFE
97,80,876,125,RED,EAST,60,MEDIUM
113,100,1032,715,YELLOW,SOUTH,40,MEDIUM
49,80,1321,348,GREEN,SOUTH,0,SAFE
77,90,1418,507,YELLOW,SOUTH,10,SAFE
110,110,1063,687,YELLOW,NORTH,10,SAFE
90,110,1749,354,YELLOW,EAST,10,SAFE
113,120,904,270,YELLOW,SOUTH,10,SAFE
59,80,152,260,YELLOW,NORTH,50,MEDIUM
96,120,1454,620,RED,NORTH,30,MEDIUM
52,80,671,506,YELLOW,NORTH,10,SAFE
46,90,773,137,RED,SOUTH,30,MEDIUM
124,80,1183,538,YELLOW,EAST,40,MEDIUM
80,100,1354,280,RED,NORTH,30,MEDIUM
118,120,1009,585,RED,SOUTH,30,MEDIUM
66,100,281,133,GREEN,WEST,0,SAFE
110,100,1630,396,YELLOW,SOUTH,40,MEDIUM
64,80,1961,359,GREEN,WEST,0,SAFE
101,100,1562,260,RED,EAST,60,MEDIUM
80,90,1461,775,GREEN,NORTH,0,SAFE
114,80,990,327,GREEN,WEST,30,MEDIUM
80,90,304,430,GREEN,NORTH,40,MEDIUM
49,120,1854,292,GREEN,WEST,0,SAFE
107,90,447,515,GREEN,WEST,70,HIGH
